Total_position,Total_company,Salary_per_month
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州互腾广告有限公司,4500.0
房产销售/主管职位等你来战,杭州国旺标识有限公司,3000.0
房产销售/主管职位等你来战,杭州国旺标识有限公司,4500.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州国旺标识有限公司,3000.0
"2018,遇见更好的自己",杭州芭蕾瑞拉文化艺术有限公司,3000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州芭蕾瑞拉文化艺术有限公司,6000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,浙江美吖网络科技有限公司,3000.0
IP仙侠大剧高薪招聘演员化妆艺人服装导演助理包,杭州华邦房地产代理有限公司,6000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州华邦房地产代理有限公司,6000.0
英雄请留步/华邦诚聘置业顾问+储备店长+五险一金,杭州华邦房地产代理有限公司,6000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州华邦房地产代理有限公司,6000.0
管理培训生（底薪4000+带薪培训+一对一带教）,杭州华邦房地产代理有限公司,6000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,6000.0
销售工程师/网络销售/在线咨询,杭州华邦房地产代理有限公司,6000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州华邦房地产代理有限公司,6000.0
高底薪4000+高提成+季度晋升+带薪培训+协助住宿,杭州华邦房地产代理有限公司,8000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,8000.0
行政人事（杭州）,杭州华邦房地产代理有限公司,8000.0
管理培训生（底薪4000+带薪培训+一对一带教）,杭州战鱼文化传播有限公司,8000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,6000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,6000.0
高底薪4000+高提成+季度晋升+带薪培训+协助住宿,杭州华邦房地产代理有限公司,10000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州华邦房地产代理有限公司,8000.0
高底薪4000+高提成+季度晋升+带薪培训+协助住宿,深圳特发商务有限公司,6000.0
2018，幸福是奋斗出来的,杭州华邦房地产代理有限公司,6000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,6000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州华邦房地产代理有限公司,8000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州良瑞科技有限公司,3000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州华邦房地产代理有限公司,6000.0
高薪精英销售+月入10000-15000+家门口上班+五险一金,公司名,0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州华邦房地产代理有限公司,8000.0
医学编辑,杭州华邦房地产代理有限公司,6000.0
送票专员无责任3.5k+提成+6险1金+旅游+包住,杭州华邦房地产代理有限公司,8000.0
化妆助理一学徒有无经验均可,杭州华邦房地产代理有限公司,8000.0
招化妆学徒丨助理,杭州华邦房地产代理有限公司,6000.0
招化妆造型学徒无需基础,杭州华邦房地产代理有限公司,6000.0
高薪化妆学徒助理有无经验均可,杭州华邦房地产代理有限公司,6000.0
招化妆学徒学新娘妆,杭州华邦房地产代理有限公司,6000.0
招化妆师学徒提前预定名额,成都匠客儿文化传媒有限公司,6000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州华邦房地产代理有限公司,6000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,8000.0
同城快递员无责任3.5k+提成+6险1金+旅游+包住,杭州华邦房地产代理有限公司,6000.0
寻人启事/房产销售精英50名 有胆就来,杭州华邦房地产代理有限公司,6000.0
高底薪4000+高提成+季度晋升+带薪培训+协助住宿,杭州华邦房地产代理有限公司,8000.0
给你无责底薪4000，你能否翘起高薪的大门,杭州怒蛙网络有限公司,4000.0
高薪精英销售+月入10000-15000+家门口上班+五险一金,杭州华邦房地产代理有限公司,6000.0
2018，遇见更好的自己,杭州华邦房地产代理有限公司,6000.0
英雄请留步/华邦诚聘置业顾问+储备店长+五险一金,杭州华邦房地产代理有限公司,8000.0
给你无责底薪4000，你能否翘起高薪的大门,北京华兴汇河文化交流有限公司,3100.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州华邦房地产代理有限公司,6000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州华邦房地产代理有限公司,8000.0
管理培训生（底薪4000+带薪培训+一对一带教）,杭州华邦房地产代理有限公司,8000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,6000.0
给你无责底薪4000，你能否翘起高薪的大门,杭州华邦房地产代理有限公司,6000.0
高底薪4000+高提成+季度晋升+带薪培训+协助住宿,杭州华邦房地产代理有限公司,6000.0
镖师无责任4000+提成+6险1金+旅游+包住,杭州华邦房地产代理有限公司,6000.0
签约喜剧演员（主播.空姐.秘书）,杭州华邦房地产代理有限公司,8000.0
平面设计（实习生）,杭州华邦房地产代理有限公司,6000.0
牛通社品牌策划实习生,杭州华邦房地产代理有限公司,6000.0
招模型/渲染/后期制作 学员,杭州华邦房地产代理有限公司,6000.0
招模型/渲染/后期制作 学员,杭州华邦房地产代理有限公司,10000.0
摄影摄像助理,杭州华邦房地产代理有限公司,6000.0
动漫-maya特效师（招应届生）,《预防医学》编辑部,4500.0
新款大码服装网拍模特,杭州安团会展服务有限公司,4000.0
***模特/买家秀,杭州摩可文化创意有限公司,3000.0
文案实习生,杭州摩可文化创意有限公司,3000.0
